id,match_api_id,match_date,away_player_4_name,away_player_4_rating,away_player_4_potential
22050,684945,2010-02-21 00:00:00,Ivan Marcano,72,78
22060,684976,2010-02-27 00:00:00,Ezequiel Garay,81,85
22071,684999,2010-03-06 00:00:00,Ivica Dragutinovic,75,79
22081,685014,2010-03-14 00:00:00,Sergio Ramos,85,90
22092,685036,2010-03-20 00:00:00,Gregory Arnolin,76,78
22102,685055,2010-03-25 00:00:00,Raul Albiol,83,88
22113,685072,2010-03-28 00:00:00,Alvaro Dominguez,70,74
22119,684609,2009-09-20 00:00:00,David Prieto,69,75
22133,685089,2010-04-04 00:00:00,Christoph Metzelder,79,88
22144,685104,2010-04-10 00:00:00,Gabriel Milito,80,87
22154,685119,2010-04-15 00:00:00,Sergio Ramos,85,90
22165,685140,2010-04-18 00:00:00,Alexis,79,86
22175,685153,2010-04-24 00:00:00,Ezequiel Garay,81,85
22186,685164,2010-05-02 00:00:00,Sergio Fernandez,72,76
22196,685179,2010-05-05 00:00:00,Raul Albiol,83,88
22207,685197,2010-05-08 00:00:00,Fernando Amorebieta,79,80
22217,685211,2010-05-16 00:00:00,Ezequiel Garay,81,85
22220,684625,2009-09-23 00:00:00,Sergio Ramos,85,91
22230,684648,2009-09-26 00:00:00,Ezequiel Luna,72,65
22241,684663,2009-10-04 00:00:00,Raul Albiol,83,88
22251,684681,2009-10-17 00:00:00,Luis Prieto,74,76
22262,684699,2009-10-24 00:00:00,Ezequiel Garay,81,85
22272,684713,2009-10-31 00:00:00,Mario Alvarez,75,79
22287,875480,2010-08-29 00:00:00,Sergio Ramos,85,90
22293,875668,2010-11-07 00:00:00,Alvaro Dominguez,78,84
22302,875680,2010-11-14 00:00:00,Ricardo Carvalho,84,87
22312,875692,2010-11-20 00:00:00,Ustaritz,73,74
22321,875704,2010-11-29 00:00:00,Ricardo Carvalho,84,87
22331,875718,2010-12-04 00:00:00,Ricardo Costa,77,81
22340,875730,2010-12-12 00:00:00,Ricardo Carvalho,84,87
22350,875744,2010-12-19 00:00:00,Julien Escude,81,82
22359,875759,2011-01-03 00:00:00,Sergio Ramos,85,91
22369,875785,2011-01-09 00:00:00,Jose Catala,68,70
22378,875809,2011-01-16 00:00:00,Sergio Ramos,85,91
22397,875513,2010-09-11 00:00:00,Miguel Flano,76,77
22407,875842,2011-01-23 00:00:00,Ivan Ramis,77,79
22417,875866,2011-01-30 00:00:00,Raul Albiol,83,88
22426,875891,2011-02-06 00:00:00,Mikel Labaka,72,75
22436,875914,2011-02-13 00:00:00,Pepe,84,88
22445,875935,2011-02-19 00:00:00,Victoriano Rivas Nano,67,74
22455,875716,2011-02-26 00:00:00,Ricardo Carvalho,84,87
22464,875752,2011-03-03 00:00:00,Weligton,73,78
22474,875786,2011-03-06 00:00:00,Ricardo Carvalho,84,87
22483,875840,2011-03-12 00:00:00,Noe Pamarot,75,76
22493,875880,2011-03-19 00:00:00,Ricardo Carvalho,84,87
22506,875547,2010-09-18 00:00:00,Ricardo Carvalho,84,87
22512,875912,2011-04-02 00:00:00,Alberto Botia,76,78
22522,875952,2011-04-09 00:00:00,Raul Albiol,81,88
22531,875970,2011-04-16 00:00:00,Carles Puyol,86,90
22541,875988,2011-04-23 00:00:00,Ricardo Carvalho,84,87
22550,876003,2011-04-30 00:00:00,Maurizio Lanzaro,70,77
22560,875531,2011-05-07 00:00:00,Pepe,84,88
22569,875501,2011-05-10 00:00:00,Mario Alvarez,73,79
22579,875471,2011-05-15 00:00:00,Ricardo Carvalho,84,87
22588,875447,2011-05-21 00:00:00,Marcelo Silva,66,81
22606,875562,2010-09-21 00:00:00,Francisco Chica,71,75
22615,875576,2010-09-25 00:00:00,Ricardo Carvalho,84,87
22625,875592,2010-10-03 00:00:00,Ze Castro,71,81
22634,875611,2010-10-16 00:00:00,Ricardo Carvalho,84,87
22644,875628,2010-10-23 00:00:00,Marc Torrejon Moya,73,80
22653,875646,2010-10-30 00:00:00,Ricardo Carvalho,84,87
22659,1051459,2012-01-22 00:00:00,Mikel San Jose,78,80
22673,1051744,2011-10-26 00:00:00,Mateo Pablo Musacchio,77,83
22681,1051752,2011-10-29 00:00:00,Sergio Ramos,85,88
22696,1051767,2011-11-06 00:00:00,Miguel Flano,74,75
22703,1051774,2011-11-19 00:00:00,Sergio Ramos,85,88
22713,1051784,2011-11-26 00:00:00,Alvaro Dominguez,78,84
22725,1051796,2011-12-03 00:00:00,Sergio Ramos,85,88
22737,1051808,2011-12-10 00:00:00,Carles Puyol,86,86
22742,1051813,2011-12-17 00:00:00,Sergio Ramos,85,88
22750,1052021,2012-01-07 00:00:00,Pape Diakhate,74,76
22760,1051821,2012-01-14 00:00:00,Sergio Ramos,85,88
22776,1051622,2011-08-28 00:00:00,Ricardo Carvalho,84,87
22782,1051833,2012-05-02 00:00:00,Sergio Ramos,87,89
22791,1051842,2012-01-28 00:00:00,Javier Paredes,68,68
22801,1051852,2012-02-04 00:00:00,Sergio Ramos,85,88
22809,1051860,2012-02-12 00:00:00,Gustavo Cabral,68,72
22819,1051870,2012-02-18 00:00:00,Bernardo,66,70
22834,1051885,2012-02-26 00:00:00,Sergio Ramos,87,89
22846,1051897,2012-03-04 00:00:00,Hector Moreno,78,84
22852,1051903,2012-03-10 00:00:00,Sergio Ramos,87,89
22863,1051914,2012-03-18 00:00:00,Joris Mathijsen,78,78
22873,1051924,2012-03-21 00:00:00,Sergio Ramos,87,89
22886,1051677,2011-09-10 00:00:00,Cata Diaz,78,78
22891,1051932,2012-03-24 00:00:00,Inigo Martinez,73,79
22906,1051947,2012-03-31 00:00:00,Sergio Ramos,87,89
22911,1051952,2012-04-08 00:00:00,Victor Ruiz,79,83
22923,1051964,2012-04-11 00:00:00,Sergio Ramos,87,89
22930,1051971,2012-04-14 00:00:00,Moises Garcia,64,69
22940,1051981,2012-04-21 00:00:00,Sergio Ramos,87,89
22957,1051998,2012-04-29 00:00:00,Federico Fazio,78,81
22967,1052008,2012-05-05 00:00:00,Ricardo Carvalho,81,81
22975,1052016,2012-05-13 00:00:00,Ivan Ramis,77,80
22984,1051685,2011-09-18 00:00:00,Ricardo Carvalho,84,84
22989,1051690,2011-09-21 00:00:00,Ricardo Carvalho,84,84
22999,1051700,2011-09-24 00:00:00,Jordi Figueras,70,74
23016,1051717,2011-10-02 00:00:00,Raul Albiol,82,86
23027,1051728,2011-10-15 00:00:00,Jose Dorado,73,74
23033,1051734,2011-10-22 00:00:00,Pepe,85,86
23039,1259332,2012-08-19 00:00:00,Victor Ruiz,79,83
23055,1260147,2012-11-03 00:00:00,Glenn Loovens,71,74
23064,1260177,2012-11-11 00:00:00,Sergio Ramos,87,89
23074,1260203,2012-11-17 00:00:00,Borja Ekiza,75,77
23083,1260225,2012-11-24 00:00:00,Sergio Ramos,87,89
23093,1260262,2012-12-01 00:00:00,Cata Diaz,80,80
23102,1260235,2012-12-08 00:00:00,Sergio Ramos,87,89
23108,1260272,2012-12-16 00:00:00,Hector Moreno,78,83
23121,1260304,2012-12-22 00:00:00,Sergio Ramos,87,89
23131,1260319,2013-01-06 00:00:00,Inigo Martinez,75,79
23140,1260331,2013-01-12 00:00:00,Raul Albiol,81,86
23156,1259985,2012-08-26 00:00:00,Sergio Ramos,87,89
23165,1259981,2013-01-20 00:00:00,Raul Albiol,81,86
23176,1260005,2013-01-27 00:00:00,Alexis,76,79
23186,1260026,2013-02-02 00:00:00,Sergio Ramos,87,89
23197,1260048,2013-02-09 00:00:00,Emir Spahic,76,76
23207,1260067,2013-02-17 00:00:00,Jordi Figueras,72,73
23217,1260088,2013-02-23 00:00:00,Ricardo Carvalho,78,78
23226,1260112,2013-03-02 00:00:00,Javier Mascherano,86,87
23236,1260144,2013-03-10 00:00:00,Raul Albiol,80,84
23245,1260170,2013-03-16 00:00:00,Pedro Bigas,69,74
23255,1260196,2013-03-30 00:00:00,Sergio Ramos,86,89
23266,1260004,2012-09-02 00:00:00,Borja Gomez,72,75
23274,1260223,2013-04-06 00:00:00,Loukas Vyntra,74,74
23284,1260131,2013-04-14 00:00:00,Raul Albiol,80,84
23293,1260160,2013-04-20 00:00:00,Antonio Amaya,71,73
23303,1260202,2013-04-27 00:00:00,Ricardo Carvalho,78,78
23312,1260241,2013-05-04 00:00:00,Marc Valiente,73,76
23322,1260283,2013-05-11 00:00:00,Ricardo Carvalho,78,78
23331,1260247,2013-05-08 00:00:00,Diego Lugano,78,78
23341,1260278,2013-05-26 00:00:00,Ricardo Carvalho,77,77
23351,1260303,2013-06-01 00:00:00,Nano,70,70
23367,1260022,2012-09-15 00:00:00,Sergio Ramos,87,89
23377,1260044,2012-09-24 00:00:00,Sergio Ramos,87,89
23387,1260063,2012-09-30 00:00:00,Ze Castro,72,73
23396,1260080,2012-10-07 00:00:00,Sergio Ramos,87,89
23406,1260097,2012-10-20 00:00:00,Andres Tunez,69,74
23415,1260121,2012-10-28 00:00:00,Pepe,85,86
23419,1505556,2013-08-18 00:00:00,Paulao,76,76
23434,1505908,2013-10-26 00:00:00,Pepe,83,83
23444,1505918,2013-10-30 00:00:00,Nicolas Pareja,75,77
23455,1505929,2013-11-02 00:00:00,Sergio Ramos,86,89
23465,1505939,2013-11-09 00:00:00,Inigo Martinez,80,83
23476,1505950,2013-11-23 00:00:00,Sergio Ramos,86,89
23486,1505960,2013-11-30 00:00:00,Marc Valiente,74,77
23497,1505971,2013-12-14 00:00:00,Sergio Ramos,86,89
23507,1505981,2013-12-22 00:00:00,Sergio Ramos,86,89
23517,1505991,2014-01-06 00:00:00,Gustavo Cabral,71,74
23526,1506000,2014-01-12 00:00:00,Sergio Ramos,86,89
23530,1505574,2013-08-26 00:00:00,Sergio Ramos,86,88
23539,1506003,2014-01-18 00:00:00,Sergio Ramos,86,89
23550,1506014,2014-01-25 00:00:00,Jeison Murillo,73,77
23560,1506024,2014-02-02 00:00:00,Sergio Ramos,86,89
23571,1506035,2014-02-08 00:00:00,Jose Dorado,71,71
23581,1506045,2014-02-16 00:00:00,Sergio Ramos,86,89
23592,1506056,2014-02-22 00:00:00,David Lomban,70,74
23602,1506066,2014-03-02 00:00:00,Sergio Ramos,86,89
23613,1506077,2014-03-09 00:00:00,Juanfran Garcia,74,74
23623,1506087,2014-03-15 00:00:00,Pepe,83,83
23634,1506098,2014-03-23 00:00:00,Javier Mascherano,84,87
23640,1505584,2013-09-01 00:00:00,Aymeric Laporte,72,82
23654,1506108,2014-03-26 00:00:00,Raphael Varane,81,88
23665,1506119,2014-03-29 00:00:00,Borja Lopez,70,81
23675,1506129,2014-04-05 00:00:00,Sergio Ramos,86,89
23686,1506140,2014-04-12 00:00:00,Marco Natanel Torsiglieri,73,76
23696,1506150,2014-05-07 00:00:00,Sergio Ramos,86,89
23707,1506161,2014-04-26 00:00:00,Alejandro Arribas,76,79
23717,1506171,2014-05-04 00:00:00,Jeremy Mathieu,78,79
23727,1506181,2014-05-11 00:00:00,Nacho Fernandez,71,74
23736,1506190,2014-05-17 00:00:00,Hector Moreno,78,83
23741,1505595,2013-09-14 00:00:00,Sergio Ramos,86,88
23751,1505855,2013-09-22 00:00:00,Alexis,75,77
23762,1505866,2013-09-25 00:00:00,Sergio Ramos,86,89
23772,1505876,2013-09-28 00:00:00,Diego Godin,83,84
23783,1505887,2013-10-05 00:00:00,Sergio Ramos,86,89
23793,1505897,2013-10-19 00:00:00,Weligton,78,78
23806,1778042,2014-08-25 00:00:00,Inigo Lopez,71,71
23816,1778132,2014-11-01 00:00:00,Sergio Ramos,87,87
23826,1778142,2014-11-08 00:00:00,Abdoulaye Ba,71,75
23837,1778153,2014-11-22 00:00:00,Sergio Ramos,87,87
23847,1778163,2014-11-29 00:00:00,Sergio Ramos,87,87
23857,1778173,2014-12-06 00:00:00,Andreu Fontas,73,77
23866,1778182,2014-12-12 00:00:00,Raphael Varane,81,88
23876,1778192,2015-02-04 00:00:00,Thimothee Kolodziejczak,72,78
23885,1778201,2015-01-04 00:00:00,Sergio Ramos,87,87
23895,1778211,2015-01-10 00:00:00,Alvaro Gonzalez Soberon,70,74
23904,1778220,2015-01-18 00:00:00,Sergio Ramos,87,87
23912,1778048,2014-08-31 00:00:00,Sergio Ramos,86,89
23921,1778227,2015-01-24 00:00:00,Raphael Varane,81,88
23932,1778238,2015-01-31 00:00:00,Inigo Martinez,79,83
23942,1778248,2015-02-07 00:00:00,Nacho Fernandez,72,74
23953,1778259,2015-02-14 00:00:00,Alberto Lopo,71,71
23963,1778269,2015-02-22 00:00:00,Raphael Varane,81,88
23974,1778280,2015-03-01 00:00:00,Jose Dorado,73,73
23984,1778290,2015-03-07 00:00:00,Raphael Varane,81,88
23995,1778301,2015-03-15 00:00:00,Ivan Ramis,71,71
24005,1778311,2015-03-22 00:00:00,Sergio Ramos,87,87
24016,1778322,2015-04-05 00:00:00,Diego Mainz,71,71
24022,1778058,2014-09-13 00:00:00,Diego Godin,82,84
24036,1778332,2015-04-08 00:00:00,Sergio Ramos,87,87
24047,1778343,2015-04-11 00:00:00,Raul Navas,73,77
24057,1778353,2015-04-18 00:00:00,Marcos Angeleri,73,73
24067,1778363,2015-04-26 00:00:00,Sergio Ramos,87,87
24076,1778372,2015-04-29 00:00:00,Angel Trujillo,70,74
24086,1778382,2015-05-02 00:00:00,Raphael Varane,81,88
24095,1778391,2015-05-09 00:00:00,Nicolas Otamendi,83,86
24105,1778401,2015-05-17 00:00:00,Raphael Varane,81,88
24114,1778410,2015-05-23 00:00:00,Naldo,70,72
24123,1778069,2014-09-20 00:00:00,Sergio Ramos,87,87
24133,1778079,2014-09-23 00:00:00,David Lomban,71,75
24144,1778090,2014-09-27 00:00:00,Sergio Ramos,87,87
24154,1778100,2014-10-05 00:00:00,Aymeric Laporte,81,88
24165,1778111,2014-10-18 00:00:00,Nacho Fernandez,72,74
24175,1778121,2014-10-25 00:00:00,Javier Mascherano,83,83
24185,2030089,2015-08-23 00:00:00,Raphael Varane,81,88
24191,2030175,2015-10-31 00:00:00,Pedro Bigas,71,76
24200,2030184,2015-11-08 00:00:00,Sergio Ramos,87,87
24210,2030194,2015-11-21 00:00:00,Javier Mascherano,83,83
24219,2030204,2015-11-29 00:00:00,Nacho Fernandez,75,77
24229,2030214,2015-12-05 00:00:00,Alexis,75,75
24238,2030223,2015-12-13 00:00:00,Sergio Ramos,87,87
24248,2030233,2015-12-20 00:00:00,Antonio Amaya,76,76
24258,2030243,2015-12-30 00:00:00,Inigo Martinez,80,84
24269,2030254,2016-01-03 00:00:00,Sergio Ramos,87,87
24279,2030264,2016-01-09 00:00:00,Sidnei,77,79
24295,2030099,2015-08-29 00:00:00,Bruno Gonzalez,69,74
24305,2030355,2016-01-17 00:00:00,Jorge Mere,71,83
24315,2030365,2016-01-24 00:00:00,Pepe,84,84
24324,2030374,2016-01-31 00:00:00,Alvaro Gonzalez Soberon,76,78
24334,2030384,2016-02-07 00:00:00,Sergio Ramos,87,87
24343,2030393,2016-02-13 00:00:00,Aymeric Laporte,83,87
24353,2030403,2016-02-21 00:00:00,Sergio Ramos,87,87
24362,2030412,2016-02-27 00:00:00,Diego Godin,86,86
24372,2030422,2016-03-02 00:00:00,Raphael Varane,82,89
24381,2030431,2016-03-05 00:00:00,Johny,76,82
24391,2030441,2016-03-13 00:00:00,Pepe,84,84
24404,2030108,2015-09-12 00:00:00,Sergio Ramos,87,87
24410,2030450,2016-03-20 00:00:00,Thimothee Kolodziejczak,74,80
24420,2030460,2016-04-02 00:00:00,Sergio Ramos,87,87
24429,2030469,2016-04-09 00:00:00,Aleksandar Pantic,73,77
24439,2030479,2016-04-16 00:00:00,Pepe,84,84
24448,2030488,2016-04-20 00:00:00,Daniele Bonera,75,75
24458,2030498,2016-04-23 00:00:00,Pepe,84,84
24468,2030508,2016-04-30 00:00:00,Sergio Ramos,87,87
24479,2030519,2016-05-08 00:00:00,Aymen Abdennour,81,83
24489,2030529,2016-05-14 00:00:00,Sergio Ramos,87,87
24504,2030118,2015-09-19 00:00:00,Matheus Doria,75,81
24513,2030127,2015-09-23 00:00:00,Raphael Varane,82,89
24523,2030137,2015-09-26 00:00:00,Weligton,78,78
24532,2030146,2015-10-04 00:00:00,Sergio Ramos,87,87
24542,2030156,2015-10-17 00:00:00,Zouhair Feddal,74,78
24551,2030165,2015-10-24 00:00:00,Raphael Varane,82,89
